"Hyrum visits Joseph Jr. and Emma in Harmony, followed by Joseph Knight Sr., who brings them provisions, plus a pair of shoes, lined paper, and $3. About this time, Lucy Harris initiates a hearing before the magistrate at Lyons, county seat of Wayne County (organized in 1823). Lucy Smith remembers this event as after August 1829 with Oliver still acting as Joseph's scribe and when Joseph was on the point of moving to the Whitmer home; however, the move came about 1 June 1829 and the translation was finished before August. Martin Harris dates this legal hearing in March.",1829-05-25,1829-05-25
Translation of Book of Mormon completed,1829-06-01,1829-06-01
"David Whitmer arrives in Harmony and helps Joseph and Cowdery move to the Whitmer farm in Fayette Township, New York, where the translation resumes.",1829-06-01,1829-06-01
Joseph and Martin Harris begin visiting printers in the area and reach an agreement with E. B. Grandin.,1829-06-01,1829-06-01
D&C Section 17 Revealed,1829-06-01,1829-06-01
D&C Section 15 Revealed,1829-06-01,1829-06-01
D&C Section 16 Revealed,1829-06-01,1829-06-01
D&C Section 18 Revealed,1829-06-01,1829-06-01
D&C Section 14 Revealed,1829-06-01,1829-06-01
"David Whitmer arrives to take Joseph and Oliver to his father's house in Fayette township, New York.",1829-06-01,1829-06-01
Oliver Cowdery baptizes Hyrum Smith in Seneca Lake. David and Peter Whitmer are baptized. late June 1829.,1829-06-01,1829-06-01
"Traditional date for the restoration of the Melchizedek priesthood by Peter, James, and John. late June 1829",1829-06-01,1829-06-01
John Whitmer becomes a scribe. Joseph Jr. receives revelations for members of the Whitmer family (BC 12-14; LDS D&C 14-16; RLDS D&C 12-14) and “instructions relative to building up the church of Christ” (BC 15; LDS D&C 18; RLDS D&C 16).,1829-06-01,1829-06-01
"A revelation is received for Oliver Cowdery, David Whitmer, and Martin Harris “previous to their viewing the plates containing the book of Mormon” (LDS D&C 17; RLDS D&C 15).",1829-06-01,1829-06-01
The translation of the Book of Mormon recommences and is finished by the month's end.,1829-06-03,1829-06-03
Copyright obtained for the Book of Mormon.,1829-06-11,1829-06-11
Joseph Jr. copyrights the Book of Mormon.,1829-06-11,1829-06-11
Oliver Cowdery writes to Hyrum Smith.,1829-06-14,1829-06-14
"Eight witnesses—Christian Whitmer, Jacob Whitmer, Peter Whitmer Jr., John Whitmer, Hiram Page, Joseph Smith Sr., Hyrum Smith, and Samuel Smith—testify of seeing and handling the plates, near the Smith log home in Manchester.",1829-06-15,1829-06-30
"Three witnesses—Oliver Cowdery, David Whitmer, and Martin Harris—testify of seeing the angel and the plates, Fayette Township.",1829-06-15,1829-06-30
"Jesse Smith, answering a letter from his nephew Hyrum Smith, violently repudiates Mormonism's claims and calls ""a fool story"" the report that Joseph Sr. has a ""wand or rod"" like the Egyptian magicians.",1829-06-17,1829-06-17
"Oliver Cowdery, David Whitmer (who remembered that it was a Sunday), and Martin Harris become, at their request, the Three Witnesses.",1829-06-21,1829-06-29
"The Eight Witnesses sign their statement that they have seen and ""hefted"" the plates. Joseph Jr. returns the plates to Moroni at Manchester.",1829-06-22,1829-06-29
"Title page of Book of Mormon published in Wayne Sentinel , Palmyra.",1829-06-26,1829-06-26
The title page of the manuscript Book of Mormon is published in the Wayne Sentinel.,1829-06-26,1829-06-26
"Mary, the second child and second daughter of Hyrum and Jerusha Smith, is born.",1829-06-27,1829-06-27
"The Eight Witnesses sign their statement that they have seen and ""hefted"" the plates. Joseph Jr. returns the plates to Moroni at Manchester.",1829-06-29,1829-07-01
"Lucy recalls this Monday as the day on which Joseph Jr., Oliver Cowdery, Martin Harris, and possibly others contracted with E. B. Grandin to publish the Book of Mormon.",1829-06-29,1829-06-29
All of the Whitmer party except Peter Whitmer return to Wayne County.,1829-06-30,1829-06-30
"Book of Mormon translation completed, Fayette Township.",1829-07-01,1829-07-01
Alexander McIntyre warns Joseph Jr. that a mob is waiting to waylay him on his way to Palmyra to sign the contract. Joseph disarms them by his polite greeting.,1829-07-01,1829-07-01
Oliver Cowdery begins making an entire second copy.,1829-07-01,1829-07-01
Oliver Cowdery begins making printer’s copy of Book of Mormon manuscript.,1829-08-01,1829-08-15
The Book of Mormon is typeset and printed at Grandin’s print shop. John Gilbert sets the type and receives manuscript pages from Hyrum Smith.,1829-08-01,1830-03-01
"Hyrum Smith delivers first pages of printer’s copy of manuscript for typesetting, Palmyra; first gathering printed by early September.",1829-08-15,1829-08-31
John H. Gilbert begins typesetting the Book of Mormon with the assistance of John H. Bortles on the press.,1829-08-15,1829-08-15
"Martin Harris pledges farm to assure $3,000 payment to Grandin for printing 5,000 copies of the Book of Mormon.",1829-08-25,1829-08-25
"E. B. Grandin, after once refusing to print Book of Mormon, agrees when Martin Harris mortgages his farm for the full amount of $3,000 for 5,000 copies. Grandin buys more type that winter.",1829-08-25,1829-08-25
"Indenture is made between Martin Harris and Egbert Grandin on land and property for enough money ($3,000) to print the Book of Mormon.",1829-08-25,1829-08-25
"Samuel leaves on a mission to Livonia, New York.",1829-10-01,1829-10-01
"Joseph moves back to Harmony, leaving Hyrum Smith and Oliver Cowdery to oversee Book of Mormon printing.",1829-10-04,1829-10-04
"Joseph Jr. arrives back at Harmony, Pennsylvania, from Manchester.",1829-10-04,1829-10-04
Joseph Jr. arrives in Harmony and writes to Oliver Cowdery that he has bought a horse from Mr. Stowell and wants someone to come after it.,1829-10-04,1829-10-22
"Oliver Cowdery at Manchester writes to Joseph Jr. at Harmony, reporting that he has copied the Book of Mormon manuscript up to Alma 36 and that the printing is continuing slowly.",1829-11-06,1829-11-06
Cowdery writes from Manchester that Harris will pick up the horse in two or three weeks.,1829-11-06,1829-11-06
"Abner Cole, editor of Palmyra newspaper The Reflector , announces that he will soon publish excerpts from the Book of Mormon.",1829-12-09,1829-12-09
"Abner Cole, using the name Obediah Dogberry, announces in his new weekly Palmyra Reflector (first issued on 2 September), that he will publish sections of the Book of Mormon. Extracts appear on 2, 11, 13, and 22 January 1830.",1829-12-09,1830-01-03
"Cowdery writes to Joseph, informing him that Joseph Sr. will depart for Harmony directly.",1829-12-28,1829-12-28
A letter from Oliver Cowdery to Joseph Jr. says that Joseph Sr. is coming immediately to get Joseph Jr. to stop the pirating.,1829-12-28,1829-12-28
Cowdery writes to Joseph Jr. from Manchester: “it may look rather strange to you to find that I have so soon become a printer.”,1829-12-28,1829-12-28
D&C Section 74 Revealed,1830-01-01,1830-01-01
Joseph Jr. and Emma visit Joseph Sr. and Lucy at Manchester; Joseph receives a revelation for Hyrum to move his family to Colesville and for Joseph Sr. to prepare a place at Waterloo for his own family. late Sept 1830.,1830-01-01,1830-01-01
Joseph Jr. returns to Manchester to force Cole to stop publishing extracts from the Book of Mormon. late Jan 1830.,1830-01-01,1830-01-01
Joseph Sr. and Don Carlos return from their visit to Asael Smith and other relatives. late Sept 1830.,1830-01-01,1830-01-01
Joseph and Emma move from Harmony to the Whitmer home at Fayette with Newel Knight's help.,1830-01-01,1830-01-01
Cole illegally publishes the Book of Mormon excerpts in The Reflector.,1830-01-02,1830-01-02
"Joseph arrives from Harmony, confronts Cole, and demands that he cease publishing unauthorized Book of Mormon selections.",1830-01-07,1830-01-21
Joseph signs agreement stating that he and Martin Harris will equally share proceeds from Book of Mormon sales until debt with Grandin has been paid.,1830-01-16,1830-01-16
An agreement between Joseph Sr. and Martin Harris on selling the Book of Mormon is witnessed by Oliver Cowdery.,1830-01-16,1830-01-16
"Oliver Cowdery and Hiram Page travel to Kingston, Upper Canada, in unsuccessful attempt to sell copyright of Book of Mormon.",1830-02-01,1830-02-01
Book of Mormon published,1830-03-01,1830-03-01
"A Presbyterian committee calls on Lucy, Hyrum, and Samuel about their eighteen months of nonattendance. Lucy apparently misremembers this visit as occurring the previous fall.",1830-03-10,1830-03-10
"The completed Book of Mormon is advertised for sale in this and the next three issues of the Wayne Sentinel  2, 9, and 26 March. The complete run of 5,000 copies is not finished until the summer of 1831.",1830-03-19,1830-03-19
"Eunice Stoddard, the first child of Sophronia Smith Stoddard and Calvin Stoddard, is born at Palmyra and dies in infancy.",1830-03-22,1830-03-22
"The Book of Mormon is first advertised for sale. A few days later Joseph Smith (hereafter Smith) gives Oliver Cowdery (hereafter Cowdery) the brown “seer stone” with which Smith discovered the gold plates (according to Brigham Young) and translated the Book of Mormon into English (according to Smith’s wife Emma, Cowdery’s wife Elizabeth, Martin Harris, David Whitmer, Hyrum Smith, and William Smith who witnessed the translation process). Smith had previously used this seer stone in his family’s quest for enchanted treasure.",1830-03-26,1830-03-26
Wayne Sentinel announces that the Book of Mormon is now for sale in Palmyra.,1830-03-26,1830-03-26
The Wayne Sentinel advertises the Book of Mormon for sale.,1830-03-26,1830-03-26
"Joseph Jr. arrives in Manchester with Joseph Knight, Sr.; a commandment is given for Harris (BC 16; LDS D&C 19; RLDS D&C 18).",1830-03-26,1830-03-31
"Lucy, Hyrum, and Samuel H. Smith are suspended from the Presbyterian church for nonattendance.",1830-03-29,1830-03-29
D&C Section 23 Revealed,1830-04-01,1830-04-01
D&C Section 20 Revealed,1830-04-01,1830-04-01
"The Church of Christ is organized in New York state with offices of elder, priest, teacher, and unordained apostles. Aside from Smith’s ordination as “a prophet,” previous baptisms and ordinations are re-performed. Early sources, including the 1833 Book of Commandments, say the church was organized in Manchester (near Palmyra), rather than in Fayette, New York, as traditionally claimed.",1830-04-06,1830-04-06
The Church of Christ is organized.,1830-04-06,1830-04-06
D&C Section 21 Revealed,1830-04-06,1830-04-06
"Joseph Smith organizes the ""Church of Christ""; the traditional site is the Peter Whitmer Sr. home in Fayette township, but other evidence suggests Manchester as the site. Joseph Sr. and possibly Lucy are baptized on this date.",1830-04-06,1830-04-06
"The Church of Christ is organized; six revelations are received (BC 17-22; LDS D&C 21, 23; RLDS D&C 19, 21). Cowdery is ordained an elder. Joseph Jr. is ordained an elder, also prophet and seer by Cowdery. Joseph Sr., Lucy, Harris, and Sarah Rockwell are baptized in Crooked Brook.",1830-04-06,1830-04-06
"Cowdery preaches the first official sermon of the new church. Smith is an awkward and hesitant speaker, and until 1839 he usually delegates major speaking opportunities to others.",1830-04-11,1830-04-11
"A Fayette, New York, branch of the church is established. Cowdery delivers the first public discourse of the church and performs baptisms. A revelation is received regarding individuals who have been baptized in other Christian churches (BC 23; LDS D&C 22; RLDS D&C 20).",1830-04-11,1830-04-16
D&C Section 22 Revealed,1830-04-16,1830-04-16
More baptisms are performed by Cowdery.,1830-04-18,1830-04-18
"The first proselytizing mission is conceived and is to be directed toward native Americans. The Palmyra Reflector calls Cowdery “the apostle to the NEPHITES.” Cowdery and others of the “Lamanite mission” leave New York Oct. 1830 and preach to the Catteragus tribe in New York, the Wyandot tribe in Ohio, the Shawnee tribe in Missouri, and the Delaware tribe in what is now Kansas. Instead of native Americans, the most prominent converts of this 1830-31 mission are Sidney Rigdon (hereafter Rigdon), Frederick G. Williams, and Newel K. Whitney.",1830-06-01,1830-06-01
Receives vision of Moses,1830-06-01,1830-06-01
"The first church conference is held with twelve officers called “apostles” by common appellation in their elder’s certificates and elsewhere. Eleven are among the special witnesses to the Book of Mormon in 1829. At the conference Smith performs the church’s first miracle by casting the devil out of Newel Knight who afterward sees a vision of the Father and Son. This month Satan also appears to Smith as “an angel of light” and is exposed by the Archangel Michael, and Smith dictates a revelation on the “vision of Moses” which describes a visionary deception by Satan anciently.",1830-06-09,1830-06-09
"The first church conference is held at the Whitmer home in Fayette with about thirty present; eleven are baptized, including three of Joseph's siblings and Jerusha Barden Smith. Joseph Sr., Hyrum, and Samuel Smith are ordained.",1830-06-09,1830-06-09
The first conference of the church is held; articles and covenants are presented (BC 24; LDS D&C 20; RLDS D&C 17). Baptisms are performed. Joseph Sr. and Hyrum Smith are ordained priests.,1830-06-09,1830-06-09
